teamid,season,player_id,player,birth_date,height,leagueid,num,position,weight,age,exp,school,team_players
1610612749,2009,201601,Luc Mbah a Moute,1986-09-09,6.666666666666667,00,12,F,230,23,1,UCLA,15
1610612749,2009,2557,Luke Ridnour,1981-02-13,6.166666666666667,00,13,G,175,29,6,Oregon,15
1610612749,2009,2422,John Salmons,1979-12-12,6.5,00,15,G,207,30,7,Miami (FL),15
1610612749,2010,2400,Drew Gooden,1981-09-24,6.833333333333333,00,0,F,250,29,8,Kansas,14
1610612749,2010,201943,Brandon Jennings,1989-09-23,6.083333333333333,00,3,G,169,21,1,Oak Hill Academy (VA),14
1610612749,2010,1894,Corey Maggette,1979-11-12,6.5,00,5,F,225,31,11,Duke,14
1610612749,2010,101106,Andrew Bogut,1984-11-28,7,00,6,C,260,26,5,Utah,14
1610612749,2010,101141,Ersan Ilyasova,1987-05-15,6.833333333333333,00,7,F,235,24,2,"Eskisehir, Turkey",14
1610612749,2010,202336,Larry Sanders,1988-11-21,6.916666666666667,00,8,F-C,235,22,0,Virginia Commonwealth,14
1610612749,2010,2568,Carlos Delfino,1982-08-29,6.5,00,10,F-G,230,28,5,"Santa Fe, Argentina",14
1610612749,2010,1863,Earl Boykins,1976-06-02,5.416666666666667,00,11,G,133,35,11,Eastern Michigan,14
1610612749,2010,201601,Luc Mbah a Moute,1986-09-09,6.666666666666667,00,12,F,230,24,2,UCLA,14
1610612749,2010,2422,John Salmons,1979-12-12,6.5,00,15,G,207,31,8,Miami (FL),14
1610612749,2011,2400,Drew Gooden,1981-09-24,6.833333333333333,00,0,C-F,250,30,9,Kansas,15
1610612749,2011,201943,Brandon Jennings,1989-09-23,6.083333333333333,00,3,G,169,22,2,Oak Hill Academy (VA),15
1610612749,2011,101141,Ersan Ilyasova,1987-05-15,6.833333333333333,00,7,F,235,25,3,"Eskisehir, Turkey",15
1610612749,2011,202336,Larry Sanders,1988-11-21,6.916666666666667,00,8,F-C,235,23,1,Virginia Commonwealth,15
1610612749,2011,2733,Shaun Livingston,1985-09-11,6.583333333333333,00,9,G,175,26,6,Peoria Central HS (IL),15
1610612749,2011,2568,Carlos Delfino,1982-08-29,6.5,00,10,F-G,230,29,6,"Santa Fe, Argentina",15
1610612749,2011,101145,Monta Ellis,1985-10-26,6.25,00,11,G,185,26,6,"Lanier HS (Jackson, MS)",15
1610612749,2011,201601,Luc Mbah a Moute,1986-09-09,6.666666666666667,00,12,F,230,25,3,UCLA,15
1610612749,2011,202327,Ekpe Udoh,1987-05-20,6.833333333333333,00,13,C,245,25,1,Baylor,15
1610612749,2011,202699,Tobias Harris,1992-07-15,6.666666666666667,00,15,F,226,19,0,Tennessee,15
1610612749,2012,2400,Drew Gooden,1981-09-24,6.833333333333333,00,0,C-F,250,31,10,Kansas,15
1610612749,2012,201943,Brandon Jennings,1989-09-23,6.083333333333333,00,3,G,169,23,3,Oak Hill Academy (VA),15
1610612749,2012,200755,JJ Redick,1984-06-24,6.333333333333333,00,5,G,190,29,6,Duke,15
1610612749,2012,2605,Marquis Daniels,1981-01-07,6.5,00,6,F,200,32,9,Auburn,15
1610612749,2012,101141,Ersan Ilyasova,1987-05-15,6.833333333333333,00,7,F,235,26,4,"Eskisehir, Turkey",15
1610612749,2012,202336,Larry Sanders,1988-11-21,6.916666666666667,00,8,C,235,24,2,Virginia Commonwealth,15
1610612749,2012,2038,Joel Przybilla,1979-10-10,7.083333333333333,00,10,C,245,33,12,Minnesota,15
1610612749,2012,101145,Monta Ellis,1985-10-26,6.25,00,11,G,185,27,7,"Lanier HS (Jackson, MS)",15
1610612749,2012,201601,Luc Mbah a Moute,1986-09-09,6.666666666666667,00,12,F,230,26,4,UCLA,15
1610612749,2012,202327,Ekpe Udoh,1987-05-20,6.833333333333333,00,13,C,245,26,2,Baylor,15
1610612749,2013,201564,O.J. Mayo,1987-11-05,6.333333333333333,00,0,G,210,26,5,Southern California,15
1610612749,2013,202327,Ekpe Udoh,1987-05-20,6.833333333333333,00,5,F-C,245,27,3,Baylor,15
1610612749,2013,203489,Nate Wolters,1991-05-15,6.333333333333333,00,6,G,190,23,0,South Dakota State,15
1610612749,2013,101141,Ersan Ilyasova,1987-05-15,6.833333333333333,00,7,F,235,27,5,"Eskisehir, Turkey",15
1610612749,2013,202336,Larry Sanders,1988-11-21,6.916666666666667,00,8,C,235,25,3,Virginia Commonwealth,15
1610612749,2013,203545,Miroslav Raduljica,1988-01-05,7,00,9,C,250,26,0,Serbia,15
1610612749,2013,2568,Carlos Delfino,1982-08-29,6.5,00,10,G-F,230,31,8,"Santa Fe, Argentina",15
1610612749,2013,202688,Brandon Knight,1991-12-02,6.25,00,11,G,189,22,2,Kentucky,15
1610612749,2013,202399,Jeff Adrien,1986-02-10,6.583333333333333,00,12,F,245,28,3,Connecticut,15
1610612749,2013,201196,Ramon Sessions,1986-04-11,6.25,00,13,G,190,28,6,Nevada,15
1610612749,2014,201564,O.J. Mayo,1987-11-05,6.416666666666667,00,0,G,210,27,6,Southern California,15
1610612749,2014,203948,Johnny O'Bryant III,1993-06-01,6.75,00,3,F,265,22,0,Louisiana State,15
1610612749,2014,203487,Michael Carter-Williams,1991-10-10,6.5,00,5,G,190,23,1,Syracuse,15
1610612749,2014,101141,Ersan Ilyasova,1987-05-15,6.833333333333333,00,7,F,235,28,6,"Eskisehir, Turkey",15
1610612749,2014,201162,Jared Dudley,1985-07-10,6.583333333333333,00,9,F-G,225,29,7,Boston College,15
1610612749,2014,203898,Tyler Ennis,1994-08-24,6.25,00,11,G,175,20,0,Syracuse,15
1610612749,2014,203953,Jabari Parker,1995-03-15,6.666666666666667,00,12,F,240,20,0,Duke,15
1610612749,2014,203268,Jorge Gutierrez,1988-12-27,6.25,00,13,G,195,26,1,California-Berkeley,15
1610612749,2014,203996,Damien Inglis,1995-05-20,6.666666666666667,00,17,F,225,20,0,NA,15
1610612749,2014,201573,Jerryd Bayless,1988-08-20,6.25,00,19,G,200,26,6,Arizona,15
1610612749,2015,201564,O.J. Mayo,1987-11-05,6.416666666666667,00,3,G,210,28,7,Southern California,15
1610612749,2015,203487,Michael Carter-Williams,1991-10-10,6.5,00,5,G,190,24,2,Syracuse,15
1610612749,2015,200779,Steve Novak,1983-06-13,6.833333333333333,00,6,F,225,33,9,Marquette,15
1610612749,2015,203898,Tyler Ennis,1994-08-24,6.25,00,11,G,194,21,1,Syracuse,15
1610612749,2015,203953,Jabari Parker,1995-03-15,6.666666666666667,00,12,F,250,21,1,Duke,15
1610612749,2015,202328,Greg Monroe,1990-06-04,6.916666666666667,00,15,C-F,265,26,5,Georgetown,15
1610612749,2015,203996,Damien Inglis,1995-05-20,6.666666666666667,00,17,F,246,21,0,NA,15
1610612749,2015,203101,Miles Plumlee,1988-09-01,6.916666666666667,00,18,C,249,27,3,Duke,15
1610612749,2015,201573,Jerryd Bayless,1988-08-20,6.25,00,19,G,200,27,7,Arizona,15
1610612749,2015,1626173,Rashad Vaughn,1996-08-16,6.5,00,20,G,202,19,0,UNLV,15
1610612749,2016,201150,Spencer Hawes,1988-04-28,7.083333333333333,00,0,F-C,245,29,9,Washington,15
1610612749,2016,1627780,Gary Payton II,1992-12-01,6.25,00,0,G,190,24,0,Oregon State,15
1610612749,2016,1891,Jason Terry,1977-09-15,6.166666666666667,00,3,G,185,39,17,Arizona,15
1610612749,2016,1627748,Thon Maker,1997-02-25,7.083333333333333,00,7,F-C,223,20,0,NA,15
1610612749,2016,203521,Matthew Dellavedova,1990-09-08,6.333333333333333,00,8,G,198,26,3,Saint Mary's (CA),15
1610612749,2016,201563,Michael Beasley,1989-01-09,6.833333333333333,00,9,F,235,28,8,Kansas State,15
1610612749,2016,203953,Jabari Parker,1995-03-15,6.666666666666667,00,12,F,250,22,2,Duke,15
1610612749,2016,1627763,Malcolm Brogdon,1992-12-11,6.416666666666667,00,13,G,215,24,0,Virginia,15
1610612749,2016,202328,Greg Monroe,1990-06-04,6.916666666666667,00,15,C,265,27,6,Georgetown,15
1610612749,2016,1626173,Rashad Vaughn,1996-08-16,6.5,00,20,G,202,20,1,UNLV,15
1610612749,2017,204098,Xavier Munford,1992-06-01,6.333333333333333,00,0,G,173,26,2,Rhode Island,17
1610612749,2017,1891,Jason Terry,1977-09-15,6.166666666666667,00,3,G,185,40,19,Arizona,17
1610612749,2017,1628391,D.J. Wilson,1996-02-19,6.833333333333333,00,5,F,236,22,1,Michigan,17
1610612749,2017,202339,Eric Bledsoe,1989-12-09,6.083333333333333,00,6,G,205,28,8,Kentucky,17
1610612749,2017,1627748,Thon Maker,1997-02-25,7.083333333333333,00,7,C-F,223,21,2,NA,17
1610612749,2017,203521,Matthew Dellavedova,1990-09-08,6.333333333333333,00,8,G,198,27,5,Saint Mary's (CA),17
1610612749,2017,201943,Brandon Jennings,1989-09-23,6.083333333333333,00,11,G,170,28,9,Oak Hill Academy (VA),17
1610612749,2017,203953,Jabari Parker,1995-03-15,6.666666666666667,00,12,F,250,23,4,Duke,17
1610612749,2017,1627763,Malcolm Brogdon,1992-12-11,6.416666666666667,00,13,G,215,25,2,Virginia,17
1610612749,2017,203498,Shabazz Muhammad,1992-11-13,6.5,00,15,G-F,221,25,5,UCLA,17
1610612750,1989,76237,Adrian Branch,1963-11-17,6.583333333333333,00,1,F,185,26,3,Maryland,13
1610612750,1989,76247,Randy Breuer,1960-10-11,7.25,00,45,C,230,29,6,Minnesota,13
1610612750,1989,76338,Tony Campbell,1962-05-07,6.583333333333333,00,19,F,215,28,5,Ohio State,13
1610612750,1989,895,Tyrone Corbin,1962-12-31,6.5,00,23,F,210,27,4,DePaul,13
1610612750,1989,77370,Gary Leonard,1967-02-16,7.083333333333333,00,52,C,250,23,0,Missouri,13
1610612750,1989,77415,Sidney Lowe,1960-01-21,6,00,35,G,195,30,3,North Carolina State,13
1610612750,1989,417,Sam Mitchell,1963-09-02,6.5,00,42,F,210,26,0,Mercer,13
1610612750,1989,77674,Tod Murphy,1963-12-24,6.75,00,4,C,220,26,1,California-Irvine,13
1610612750,1989,71,Pooh Richardson,1966-05-14,6.083333333333333,00,24,G,180,24,0,UCLA,13
1610612750,1989,78022,Scott Roth,1963-06-03,6.666666666666667,00,3,F,212,27,2,Wisconsin,13
1610612750,1990,76247,Randy Breuer,1960-10-11,7.25,00,45,C,230,30,7,Minnesota,14
1610612750,1990,418,Scott Brooks,1965-07-31,5.916666666666667,00,1,G,165,25,2,California-Irvine,14
1610612750,1990,76338,Tony Campbell,1962-05-07,6.583333333333333,00,19,F,215,29,6,Ohio State,14
1610612750,1990,76410,Richard Coffey,1965-09-02,6.5,00,33,G,212,25,0,Minnesota,14
1610612750,1990,895,Tyrone Corbin,1962-12-31,6.5,00,23,F,210,28,5,DePaul,14
1610612750,1990,76821,Gerald Glass,1967-11-12,6.416666666666667,00,22,F,221,23,0,Mississippi,14
1610612750,1990,76827,Dan Godfread,1967-06-14,6.833333333333333,00,52,F,250,24,0,Evansville,14
1610612750,1990,417,Sam Mitchell,1963-09-02,6.5,00,42,F,210,27,1,Mercer,14
1610612750,1990,77674,Tod Murphy,1963-12-24,6.75,00,4,C,220,27,2,California-Irvine,14
1610612750,1990,71,Pooh Richardson,1966-05-14,6.083333333333333,00,24,G,180,25,1,UCLA,14
1610612750,1991,1847,Thurl Bailey,1961-04-07,6.916666666666667,00,41,F,215,31,8,North Carolina State,14
1610612750,1991,76247,Randy Breuer,1960-10-11,7.25,00,45,C,230,31,8,Minnesota,14
1610612750,1991,418,Scott Brooks,1965-07-31,5.916666666666667,00,1,G,165,26,3,California-Irvine,14
1610612750,1991,76277,Myron Brown,1969-11-03,6.25,00,34,F,180,22,0,Slippery Rock,14
1610612750,1991,76338,Tony Campbell,1962-05-07,6.583333333333333,00,19,F,215,30,7,Ohio State,14
1610612750,1991,76748,Tellis Frank,1965-04-26,6.833333333333333,00,32,F,225,27,3,Western Kentucky,14
1610612750,1991,76821,Gerald Glass,1967-11-12,6.416666666666667,00,4,F,221,24,1,Mississippi,14
1610612750,1991,26,Luc Longley,1969-01-19,7.166666666666667,00,13,C,265,23,0,New Mexico,14
1610612750,1991,417,Sam Mitchell,1963-09-02,6.5,00,42,F,210,28,2,Mercer,14
1610612750,1991,77674,Tod Murphy,1963-12-24,6.75,00,9,C,220,28,3,California-Irvine,14
1610612750,1992,1847,Thurl Bailey,1961-04-07,6.916666666666667,00,41,F,215,32,9,North Carolina State,13
1610612750,1992,76183,Lance Blanks,1966-09-09,6.333333333333333,00,21,G,190,26,2,Texas,13
1610612750,1992,363,Christian Laettner,1969-08-17,6.916666666666667,00,32,F-C,245,23,0,Duke,13
1610612750,1992,26,Luc Longley,1969-01-19,7.166666666666667,00,13,C,265,24,1,New Mexico,13
1610612750,1992,77486,Marlon Maxey,1969-02-19,6.666666666666667,00,25,F,250,24,0,Texas-El Paso,13
1610612750,1992,737,Bob McCann,1964-04-22,6.5,00,30,F,244,29,2,Morehead State,13
1610612750,1992,456,Chuck Person,1964-06-27,6.666666666666667,00,45,F,220,29,6,Auburn,13
1610612750,1992,78110,Brad Sellers,1962-12-17,7,00,4,F,210,30,5,Ohio State,13
1610612750,1992,1814,Chris Smith,1970-05-17,6.25,00,3,G,190,23,0,Connecticut,13
1610612750,1992,280,Felton Spencer,1968-01-05,7,00,50,C,265,25,2,Louisville,13
1610612750,1993,1847,Thurl Bailey,1961-04-07,6.916666666666667,00,41,F,215,33,10,North Carolina State,15
1610612750,1993,1479,Mike Brown,1963-07-19,6.833333333333333,00,40,C,257,30,7,George Washington,15
1610612750,1993,76517,Brian Davis,1970-06-21,6.583333333333333,00,23,F,200,24,0,Duke,15
1610612750,1993,76748,Tellis Frank,1965-04-26,6.833333333333333,00,32,F,225,29,4,Western Kentucky,15
1610612750,1993,76903,Andres Guibert,1968-10-28,6.833333333333333,00,51,C,225,25,0,NA,15
1610612750,1993,77109,Stanley Jackson,1970-10-10,6.25,00,7,G,185,23,0,Alabama-Birmingham,15
1610612750,1993,351,Stacey King,1967-01-29,6.916666666666667,00,21,C,230,27,4,Oklahoma,15
1610612750,1993,363,Christian Laettner,1969-08-17,6.916666666666667,00,32,F-C,245,24,1,Duke,15
1610612750,1993,77486,Marlon Maxey,1969-02-19,6.666666666666667,00,25,F,250,25,1,Texas-El Paso,15
1610612750,1993,456,Chuck Person,1964-06-27,6.666666666666667,00,45,F,220,30,7,Auburn,15
1610612750,1994,1479,Mike Brown,1963-07-19,6.833333333333333,00,40,C,257,31,8,George Washington,15
1610612750,1994,1090,Pat Durham,1967-03-10,6.583333333333333,00,30,F,210,28,1,Colorado State,15
1610612750,1994,323,Greg Foster,1968-10-03,6.916666666666667,00,44,C,240,26,4,Texas-El Paso,15
1610612750,1994,76782,Winston Garland,1964-12-19,6.166666666666667,00,22,G,170,30,6,Missouri State,15
1610612750,1994,76903,Andres Guibert,1968-10-28,6.833333333333333,00,51,C,225,26,1,NA,15
1610612750,1994,77174,Askia Jones,1971-12-03,6.416666666666667,00,2,F,200,23,0,Kansas State,15
1610612750,1994,351,Stacey King,1967-01-29,6.916666666666667,00,21,C,230,28,5,Oklahoma,15
1610612750,1994,363,Christian Laettner,1969-08-17,6.916666666666667,00,32,F,245,25,2,Duke,15
1610612750,1994,239,Darrick Martin,1971-03-06,5.916666666666667,00,15,G,170,24,0,UCLA,15
1610612750,1994,375,Isaiah Rider,1971-03-12,6.416666666666667,00,34,G,215,24,1,Nevada-Las Vegas,15
1610612750,1995,78179,Charles Smith,1967-11-29,6.083333333333333,00,NA,F,160,28,2,Georgetown,14
1610612750,1995,52,Micheal Williams,1966-07-23,6.166666666666667,00,4,G,175,29,7,Baylor,14
1610612750,1995,892,Spud Webb,1963-07-13,5.583333333333333,00,4,G,133,32,10,North Carolina State,14
1610612750,1995,28,Doug West,1967-05-27,6.5,00,5,G-F,220,29,6,Villanova,14
1610612750,1995,707,Mark Davis,1973-04-26,6.583333333333333,00,7,G-F,210,23,0,Texas Tech,14
1610612750,1995,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,20,0,Farragut Academy HS (CHI),14
1610612750,1995,339,Tom Gugliotta,1969-12-19,6.833333333333333,00,24,F,240,26,3,North Carolina State,14
1610612750,1995,457,Andrew Lang,1966-06-28,6.916666666666667,00,28,C,250,30,7,Arkansas,14
1610612750,1995,345,Terry Porter,1963-04-08,6.25,00,30,G,195,33,10,Wisconsin-Stevens Point,14
1610612750,1995,66,Marques Bragg,1970-03-24,6.666666666666667,00,33,F,230,26,0,Providence,14
1610612750,1996,950,Stephon Marbury,1977-02-20,6.166666666666667,00,3,G,180,20,0,Georgia Tech,12
1610612750,1996,28,Doug West,1967-05-27,6.5,00,5,G,220,30,7,Villanova,12
1610612750,1996,1049,Shane Heal,1970-09-06,6,00,10,G,180,26,0,Australia,12
1610612750,1996,1037,Stojko Vrankovic,1964-01-22,7.166666666666667,00,11,C,260,33,2,Croatia,12
1610612750,1996,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,21,1,Farragut Academy HS (CHI),12
1610612750,1996,1051,Dean Garrett,1966-11-27,6.916666666666667,00,22,C,250,30,0,Indiana,12
1610612750,1996,339,Tom Gugliotta,1969-12-19,6.833333333333333,00,24,F,240,27,4,North Carolina State,12
1610612750,1996,381,James Robinson,1970-08-31,6.166666666666667,00,26,G,180,26,3,Alabama,12
1610612750,1996,345,Terry Porter,1963-04-08,6.25,00,30,G,195,34,11,Wisconsin-Stevens Point,12
1610612750,1996,417,Sam Mitchell,1963-09-02,6.583333333333333,00,42,F,215,33,7,Mercer,12
1610612750,1997,324,Anthony Peeler,1969-11-25,6.333333333333333,00,1,G,208,28,5,Missouri,12
1610612750,1997,950,Stephon Marbury,1977-02-20,6.166666666666667,00,3,G,180,21,1,Georgia Tech,12
1610612750,1997,52,Micheal Williams,1966-07-23,6.166666666666667,00,4,G,175,31,9,Baylor,12
1610612750,1997,223,Bill Curley,1972-05-29,6.75,00,15,F,245,26,3,Boston College,12
1610612750,1997,67,Tom Hammonds,1967-03-27,6.75,00,20,F,225,31,8,Georgia Tech,12
1610612750,1997,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,22,2,Farragut Academy HS (CHI),12
1610612750,1997,345,Terry Porter,1963-04-08,6.25,00,30,G,195,35,12,Wisconsin-Stevens Point,12
1610612750,1997,674,Reggie Jordan,1968-01-26,6.333333333333333,00,31,G,195,30,3,New Mexico State,12
1610612750,1997,1545,DeJuan Wheat,1973-10-14,6,00,32,G,165,24,0,Louisville,12
1610612750,1997,417,Sam Mitchell,1963-09-02,6.583333333333333,00,42,F,215,34,8,Mercer,12
1610612750,1998,324,Anthony Peeler,1969-11-25,6.333333333333333,00,1,G,208,29,6,Missouri,12
1610612750,1998,907,Malik Sealy,1970-02-01,6.666666666666667,00,2,G-F,200,29,6,St. John's (NY),12
1610612750,1998,210,Terrell Brandon,1970-05-20,5.916666666666667,00,7,G,173,29,7,Oregon,12
1610612750,1998,1725,Rasho Nesterovic,1976-05-30,7,00,8,C,248,23,0,"Ljubljana, Slovenia",12
1610612750,1998,67,Tom Hammonds,1967-03-27,6.75,00,20,F,225,32,9,Georgia Tech,12
1610612750,1998,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,23,3,Farragut Academy HS (CHI),12
1610612750,1998,1051,Dean Garrett,1966-11-27,6.916666666666667,00,22,C,250,32,2,Indiana,12
1610612750,1998,1517,Bobby Jackson,1973-03-13,6.083333333333333,00,24,G,185,26,1,Minnesota,12
1610612750,1998,381,James Robinson,1970-08-31,6.166666666666667,00,26,G,180,28,5,Alabama,12
1610612750,1998,693,Joe Smith,1975-07-26,6.833333333333333,00,32,F,225,23,3,Maryland,12
1610612750,1999,324,Anthony Peeler,1969-11-25,6.333333333333333,00,1,G,208,30,7,Missouri,12
1610612750,1999,907,Malik Sealy,1970-02-01,6.666666666666667,00,2,G-F,200,30,7,St. John's (NY),12
1610612750,1999,1895,William Avery,1979-08-08,6.166666666666667,00,5,G,180,20,0,Duke,12
1610612750,1999,210,Terrell Brandon,1970-05-20,5.916666666666667,00,7,G,173,30,8,Oregon,12
1610612750,1999,1725,Rasho Nesterovic,1976-05-30,7,00,8,C,248,24,1,"Ljubljana, Slovenia",12
1610612750,1999,1887,Wally Szczerbiak,1977-03-05,6.583333333333333,00,10,F,243,23,0,Miami (OH),12
1610612750,1999,67,Tom Hammonds,1967-03-27,6.75,00,20,F,225,33,10,Georgia Tech,12
1610612750,1999,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,24,4,Farragut Academy HS (CHI),12
1610612750,1999,1051,Dean Garrett,1966-11-27,6.916666666666667,00,22,C,250,33,3,Indiana,12
1610612750,1999,1517,Bobby Jackson,1973-03-13,6.083333333333333,00,24,G,185,27,2,Minnesota,12
1610612750,2000,111,LaPhonso Ellis,1970-05-05,6.666666666666667,00,3,C-F,240,31,8,Notre Dame,12
1610612750,2000,1497,Chauncey Billups,1976-09-25,6.25,00,4,G,202,24,3,Colorado,12
1610612750,2000,1895,William Avery,1979-08-08,6.166666666666667,00,5,G,197,21,1,Duke,12
1610612750,2000,210,Terrell Brandon,1970-05-20,5.916666666666667,00,7,G,173,31,9,Oregon,12
1610612750,2000,1725,Rasho Nesterovic,1976-05-30,7,00,8,C,250,25,2,"Ljubljana, Slovenia",12
1610612750,2000,1887,Wally Szczerbiak,1977-03-05,6.583333333333333,00,10,F,244,24,1,Miami (OH),12
1610612750,2000,1732,Felipe Lopez,1974-12-19,6.416666666666667,00,13,G-F,195,26,2,St. John's (NY),12
1610612750,2000,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,25,5,Farragut Academy HS (CHI),12
1610612750,2000,1051,Dean Garrett,1966-11-27,6.916666666666667,00,22,C,250,34,4,Indiana,12
1610612750,2000,1073,Reggie Slater,1970-08-27,6.583333333333333,00,35,F,255,30,5,Wyoming,12
1610612750,2001,2254,Loren Woods,1978-06-21,7.083333333333333,00,3,C,246,24,0,Arizona,12
1610612750,2001,1497,Chauncey Billups,1976-09-25,6.25,00,4,G,202,25,4,Colorado,12
1610612750,2001,1725,Rasho Nesterovic,1976-05-30,7,00,8,C,248,26,3,"Ljubljana, Slovenia",12
1610612750,2001,1887,Wally Szczerbiak,1977-03-05,6.583333333333333,00,10,G-F,244,25,2,Miami (OH),12
1610612750,2001,1732,Felipe Lopez,1974-12-19,6.416666666666667,00,13,G-F,195,27,3,St. John's (NY),12
1610612750,2001,123,Robert Pack,1969-02-03,6.166666666666667,00,14,G,190,33,10,Southern California,12
1610612750,2001,718,Gary Trent,1974-09-22,6.666666666666667,00,20,F,250,27,6,Ohio,12
1610612750,2001,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,220,26,6,Farragut Academy HS (CHI),12
1610612750,2001,1531,Marc Jackson,1975-01-16,6.833333333333333,00,25,F-C,270,27,1,Temple,12
1610612750,2001,693,Joe Smith,1975-07-26,6.833333333333333,00,32,F,225,26,6,Maryland,12
1610612750,2002,2230,Maurice Evans,1978-11-08,6.416666666666667,00,1,G,220,24,1,Texas,16
1610612750,2002,2254,Loren Woods,1978-06-21,7.083333333333333,00,3,C,246,25,1,Arizona,16
1610612750,2002,210,Terrell Brandon,1970-05-20,5.916666666666667,00,7,G,173,33,11,Oregon,16
1610612750,2002,1725,Rasho Nesterovic,1976-05-30,7,00,8,C,248,27,4,"Ljubljana, Slovenia",16
1610612750,2002,383,Kendall Gill,1968-05-25,6.416666666666667,00,9,G,215,35,12,Illinois,16
1610612750,2002,1887,Wally Szczerbiak,1977-03-05,6.583333333333333,00,10,G-F,244,26,3,Miami (OH),16
1610612750,2002,988,Randy Livingston,1975-04-02,6.333333333333333,00,11,G,209,28,6,Louisiana State,16
1610612750,2002,1732,Felipe Lopez,1974-12-19,6.416666666666667,00,13,G-F,195,28,4,St. John's (NY),16
1610612750,2002,1607,Troy Hudson,1976-03-13,6.083333333333333,00,16,G,170,27,5,Southern Illinois,16
1610612750,2002,718,Gary Trent,1974-09-22,6.666666666666667,00,20,F,250,28,7,Ohio,16
1610612750,2003,932,Oliver Miller,1970-04-06,6.75,00,3,C,315,34,8,Arkansas,14
1610612750,2003,84,Latrell Sprewell,1970-09-08,6.416666666666667,00,8,F-G,195,33,11,Alabama,14
1610612750,2003,1887,Wally Szczerbiak,1977-03-05,6.583333333333333,00,10,G-F,235,27,4,Miami (OH),14
1610612750,2003,239,Darrick Martin,1971-03-06,5.916666666666667,00,15,G,170,33,8,UCLA,14
1610612750,2003,1607,Troy Hudson,1976-03-13,6.083333333333333,00,16,G,170,28,6,Southern Illinois,14
1610612750,2003,208,Sam Cassell,1969-11-18,6.25,00,19,G,185,34,10,Florida State,14
1610612750,2003,718,Gary Trent,1974-09-22,6.666666666666667,00,20,F,250,29,8,Ohio,14
1610612750,2003,708,Kevin Garnett,1976-05-19,6.916666666666667,00,21,F,240,28,8,Farragut Academy HS (CHI),14
